,average_rating
28067,4.5
28069,3.0
28071,2.75
28073,5.0
28078,4.375
28089,6.0
28100,7.66667
28108,5.5
28119,2.0
28131,6.4375
28132,7.15
28135,6.0
28145,6.0
28147,7.33333
28153,5.0
28161,6.75
28171,8.5
28184,7.0
28225,4.0
28238,4.0
28243,6.4
28246,7.0
28247,7.91021
28252,7.1875
28254,5.66667
28259,5.27273
28262,2.0
28274,5.5
28279,6.5
28288,5.0
28303,7.0
28310,5.42857
28315,7.0
28320,5.83333
28332,6.0
28333,3.0
28338,2.0
28345,6.0
28376,7.2
28377,6.94
28389,3.33333
28393,3.75
28394,3.0
28395,5.6
28400,6.0
28416,5.5
28424,5.5
28428,3.125
28430,7.75
28433,6.30714
28435,3.21429
28443,5.0
28451,3.21429
28460,4.71429
28464,5.65714
28472,1.0
28473,6.75
28498,5.0
28502,4.0
28530,4.08333
28554,5.12667
28557,5.0
28558,3.0
28564,6.0
28571,5.97778
28577,4.66667
28579,5.2375
28586,6.7
28587,9.33333
28592,4.91667
28597,3.5
28598,7.25357
28608,7.96667
28611,5.5
28615,5.0
28619,3.0
28625,7.0
28627,2.75
28641,6.947369999999999
28649,3.8181800000000004
28652,6.0
28653,5.625
28679,3.0
28680,3.25
28690,5.5166699999999995
28691,4.98966
28708,5.5
28724,5.933330000000001
28726,6.83333
28728,3.5
28737,4.5
28742,8.5
28746,5.375
28752,8.5
28753,4.125
28774,6.16667
28775,5.75
28791,5.33333
28796,8.0
28801,6.05
28802,5.066669999999999
28804,7.125
28810,6.778569999999999
28824,2.0
28826,5.75
28849,5.15
28850,6.0
28858,9.0
28862,5.8
28869,7.20833
28878,5.0
28888,4.51167
28890,5.8
28897,6.55
28904,3.5
28910,5.35714
28911,7.0
28914,5.0
28925,5.75
28935,7.0
28941,6.0
28942,6.4
28945,7.5
28946,7.5
28947,7.5
28950,6.0
28952,3.0
28954,6.0
28956,7.0
28963,8.4305
28968,7.70357
28970,8.57143
28972,6.0
28978,5.0
28983,6.15
28989,5.95833
28995,4.6
28996,6.0
29000,6.2
29007,4.82143
29008,4.7733300000000005
29011,5.28571
29013,4.5
29014,5.0
29015,3.66667
29016,5.66667
29021,5.5
29038,5.5
29040,4.66667
29050,3.0
29054,6.96667
29055,9.0
29061,7.0
29070,7.26923
29080,5.88889
29091,2.0
29094,4.0
29100,6.66667
29103,3.39091
29112,4.27273
29117,6.35714
29120,4.33333
29122,5.0
29137,5.83333
29147,6.0
29150,3.7
29151,3.6
29170,7.0
29172,4.0
29178,3.0
29182,3.22727
29185,6.78857
29187,8.0
29200,7.24
29206,6.75
29209,6.0
29221,4.0
29227,4.38889
29243,6.0
29244,5.75
29247,6.0
29252,6.0
29255,4.0
29258,6.585710000000001
29260,3.7222199999999996
29271,5.0
29280,4.433330000000001
29286,4.7
29289,5.5
29290,5.0
29306,5.8
29308,2.55
29311,6.4
29316,4.88889
29317,4.0
29318,6.98
29347,4.66667
29351,6.5
29362,6.0
29365,5.25
29394,1.2
29418,6.4
29445,6.72
29450,7.5
29468,7.9
29477,6.0
29480,6.24444
29481,7.05625
29482,8.0
29486,7.0
29489,9.8
29490,3.83333
29494,5.0
29499,7.33333
29518,5.85714
29519,6.14286
29528,3.9
29559,5.77917
29566,7.0
29569,6.0
29573,5.60714
29580,5.0
29583,4.0
29602,3.0
29616,4.52778
29627,8.0
29631,6.5
29635,5.33333
29640,5.0
29642,4.4
29650,4.58333
29651,5.57143
29656,5.75
29658,5.5
29669,3.95
29674,6.375
29688,6.0
29699,4.5
29702,6.0
29703,4.33333
29705,6.57143
29710,6.5
29714,6.25
29728,5.0
29730,4.0
29749,4.91667
29757,5.7
29768,7.08333
29779,3.58333
29783,6.82353
29794,8.0
29802,7.4
29804,5.0
29818,6.33333
29824,3.5
29829,4.0
29840,7.5
29856,5.0
29864,6.33333
29870,4.3916699999999995
29872,6.5707699999999996
29873,5.8125
29875,7.0
29883,3.80556
29889,7.175610000000001
29890,7.2
29894,4.0
29902,5.42857
29904,6.13636
29907,5.0
29909,4.66667
29911,5.0
29913,5.0625
29916,4.8
29931,8.35714
29939,2.5
29942,4.5
29945,3.66667
29949,6.16667
29954,3.6444400000000003
29957,2.0
29964,1.5
29966,1.0
29972,7.44615
29994,1.0
30018,5.5
30022,5.8
30027,6.25
30029,5.0
30055,5.33333
30061,5.0
30062,4.16667
30065,1.0
30071,6.3125
30074,4.2875
30076,6.5
30085,5.8695699999999995
30090,3.5
30096,4.0
30104,5.0
30113,4.0
30125,4.4
30132,5.0
30133,5.96154
30149,3.5
30151,6.0
30153,4.96
30155,4.0
30164,4.8
30167,5.83333
30169,6.97778
30173,7.31111
30182,6.325
30186,5.5
30187,4.0
30189,7.594119999999999
30190,7.636360000000001
30195,6.0
30197,3.33333
30198,7.91667
30201,6.0
30205,5.0
30217,3.5
30218,7.1875
30226,7.8125
30232,6.580830000000001
30233,3.0
30242,6.0
30246,7.05
30261,2.0
30264,5.5
30269,6.0
30278,2.5
30279,5.4
30293,8.094439999999999
30300,5.9705900000000005
30306,5.0
30315,6.675
30319,7.827000000000001
30352,2.5
30361,4.0
30362,6.75
30381,7.0
30383,3.0
30387,6.0
30402,4.33333
30420,2.0
30436,6.25
30437,6.375
30443,7.91667
30451,6.25
30474,4.0
30478,5.5
30493,5.75
30495,5.42
30499,3.0
30500,7.665789999999999
30503,7.424519999999999
30507,2.57143
30508,6.85
30513,6.0
30518,8.15238
30527,5.5
30541,3.7
30558,8.0
30564,3.0
30566,3.5
30569,6.66667
30577,6.125
30581,4.83333
30583,4.66667
30593,6.03333
30598,4.0
30602,5.17857
30608,2.375
30613,4.0
30614,6.0
30615,8.0
30617,5.0
30629,5.5
30635,6.0
30637,8.29836
30638,4.0
30646,2.5
30654,7.35417
30660,2.0
30661,6.6444399999999995
30666,7.135089999999999
30669,4.0
30677,4.25
30689,4.78
30695,6.14286
30697,5.5
30700,7.3276
30707,5.81
30708,5.5
30712,6.5
30714,4.30417
30716,5.31304
30718,2.75
30724,4.0
30729,5.0
30750,6.17857
30758,4.5
30766,5.875
30775,3.5
30791,6.5
30792,4.45
30793,5.91667
30795,5.0
30797,5.38889
30808,7.15625
30812,2.625
30813,7.0
30827,6.0
30829,7.0
30831,6.814769999999999
30839,6.5
30841,6.0
30882,7.5
30885,6.33333
30890,8.0
30891,6.75
30892,7.0
30897,3.0
30902,5.0
30905,4.0
30907,3.33333
30914,5.5
30917,7.4
30923,8.0
30943,7.642860000000001
30948,7.0
30949,7.125
30950,6.75
30956,4.5
30966,4.83333
30972,7.625
30974,3.0
30976,6.75
30977,5.0
30989,9.01667
30994,4.0
30997,5.0
31000,4.44
31018,7.0
31022,5.11765
31024,5.0
31026,3.9
31033,6.0
31046,3.72917
31047,6.64
31048,7.8
31051,3.375
31056,4.74138
31085,6.25
31092,5.0
31093,7.18077
31100,7.0
31104,4.5
31108,5.52222
31115,6.5
31117,3.5
31120,7.05
31135,5.5
31138,3.0
31146,8.875
31148,4.7
31151,5.84615
31165,4.5
31168,4.066669999999999
31169,3.0
31174,6.5
31181,3.0
31184,7.275
31186,7.4
31189,7.576919999999999
31190,6.2
31207,6.0
31211,3.75
31213,4.2
31236,2.0
31242,5.0
31244,5.96941
31257,8.0
31260,6.66667
31268,8.0
31273,6.5
31304,6.0
31308,5.5
31324,7.6
31326,6.6
31330,2.0
31332,7.5
31350,3.0
31360,3.5
31365,5.0
31366,7.5
31381,7.61765
31383,4.33333
31409,4.0
31411,5.0
31421,6.565589999999999
31422,5.66667
31448,6.0
31451,5.0
31467,6.75
31473,7.75
31477,5.0
31485,6.5
31491,4.0
31498,6.0
31501,6.66667
31513,2.0
31517,3.0
31519,3.66667
31521,7.838889999999999
31522,6.75
31540,5.4
31551,7.125
31552,6.4
31556,3.0
31567,3.0
31588,4.28571
31592,4.0
31602,2.125
31604,8.33333
31607,7.41667
31608,7.88462
31609,7.9
31613,7.375
31617,7.636360000000001
31624,6.607139999999999
31625,7.92857
31628,7.33333
31634,6.561539999999999
31636,4.83333
31645,6.0
31652,6.20449
31667,7.0
31669,6.75
31676,3.28571
31677,8.33333
31682,4.0
31693,4.54545
31703,5.0
31708,2.0
31714,5.0
31720,4.5
31721,5.57407
31735,3.68
31738,7.2
31752,5.75
31754,8.0
31757,6.8
31762,3.5
31765,7.5
31766,8.0
31781,6.0
31783,5.09091
31787,6.0
31791,4.66667
31795,6.555560000000001
31801,3.33333
31804,7.0
31808,4.5
31825,1.0
31834,5.33333
31845,7.13523
31852,1.0
31863,6.0
31866,5.26
31867,6.5
31879,2.0
31889,6.28571
31893,2.0
31898,5.3
31908,3.5
31909,7.090910000000001
31914,6.44
31917,5.0
31924,5.54
31932,6.2
31939,5.33333
31949,4.54545
31969,7.3944399999999995
31994,5.6052599999999995
32005,3.5
32008,6.0
32009,6.0
32013,6.4
32016,4.82222
32020,5.0
32031,5.0
32032,4.33333
32041,6.61429
32043,7.0
32074,3.0
32078,8.5
32095,3.5
32103,7.0
32110,4.25
32116,6.056
32120,6.1
32137,3.7833300000000003
32138,5.5
32145,7.4
32150,3.0
32155,6.32206
32163,1.0
32171,3.5
32178,4.23077
32196,3.5
32207,5.5
32215,6.0
32232,3.0
32233,1.0
32240,1.5
32243,7.0
32245,7.5
32246,1.5
32252,6.0
32263,6.0
32264,4.92857
32267,4.75
32278,7.0
32283,6.0
32299,6.0
32304,7.33333
32316,8.0
32319,4.0
32326,5.0
32359,7.0
32360,3.0
32365,8.25
32378,4.75
32379,6.5
32384,4.0
32398,3.6
32407,4.5
32409,4.75
32417,3.75
32420,6.96667
32433,2.0
32436,5.075
32445,7.36428
32467,1.0
32475,7.0
32483,5.2333300000000005
32490,5.4130400000000005
32508,6.67432
32509,5.08333
32519,3.33333
32520,3.9285699999999997
32522,3.33333
32523,5.0
32530,3.33333
32535,3.5
32539,4.0
32542,3.9
32544,3.2
32553,3.33333
32556,3.775
32560,6.75
32577,1.0
32581,1.0
32603,3.0
32606,6.76923
32612,4.75
32613,6.3
32634,4.75
32641,7.34755
32647,7.5
32654,5.3125
32663,6.2
32669,5.66667
32671,5.0
32675,4.0
32678,7.32353
32679,5.8
32699,6.5
32701,5.625
32715,6.38462
32726,5.0
32728,4.0
32751,3.9
32754,5.5
32764,3.6875
32781,4.75
32784,5.5
32788,5.026669999999999
32789,4.0
32792,3.3666699999999996
32798,4.58333
32802,6.0
32811,5.0
32812,6.0
32822,5.69667
32826,7.3
32829,8.2965
32839,5.33333
32842,7.25
32845,2.75
32861,7.00263
32873,4.1
32898,6.0
32910,7.69
32921,6.0
32941,4.5
32943,6.22917
32953,5.0
32959,4.0
32961,6.0
32973,6.9105300000000005
32974,8.0
32976,8.0
32983,3.66667
32989,7.34508
32995,7.0625
33046,8.0
33052,7.01852
33055,7.4375
33081,3.0
33089,2.5
33093,5.09524
33128,2.5
33132,3.75
33148,5.0
33156,5.08333
33159,7.0
33170,4.86667
33174,3.0
33184,6.34615
33191,7.44442
33198,4.25
33203,5.0
33215,3.66667
33229,5.41667
33232,6.6304300000000005
33259,5.0
33269,7.0
33291,6.36795
33307,4.933330000000001
33308,5.63095
33310,4.29167
33313,8.375
33316,3.25
33323,5.92857
33334,4.75
33336,8.20526
33337,3.8
33345,2.0
33349,5.9833300000000005
33362,4.0
33372,7.15385
33385,4.75
33397,4.0
33407,5.25
33418,5.0
33438,7.5
33445,6.0
33447,5.0
33451,5.5
33457,4.0
33459,6.0
33474,6.0
33479,9.66667
33481,4.0
33486,7.375
33487,5.0
33493,5.57143
33519,5.625
33525,4.33333
33526,6.375
33541,4.8
33542,4.91667
33548,6.5
33551,3.33333
33555,7.47059
33557,6.46852
33559,5.5
33564,4.0
33571,2.66667
33585,2.66667
33586,5.9375
33599,5.0
33601,5.75
33606,5.5
33613,6.75
33624,3.0
33629,7.0
33637,5.0
33641,3.66667
33677,6.025
33680,7.47708
33684,7.0
33692,5.5
33694,5.2333300000000005
33702,7.388889999999999
33712,7.0
33713,4.33333
33714,5.0
33719,6.33333
33721,6.63657
33725,6.95832
33726,7.9625
33737,5.0
33738,5.0
33739,5.75
33758,7.0
33760,5.5
33769,6.0
33773,4.75
33775,7.0
33790,3.5
33807,7.95
33810,5.74444
33813,7.0
33814,6.0
33818,3.33333
33820,6.28571
33827,3.0
33833,5.0
33839,5.33333
33887,7.15385
33905,4.0
33906,6.0
33910,7.83333
33932,5.5
33941,6.53889
33942,3.83333
33949,5.5
33967,3.5
33970,3.8571400000000002
33977,1.0
33978,5.0
33989,4.125
33990,6.51724
33996,4.86667
33997,6.2
33999,4.0
34009,4.5
34015,2.0
34027,3.0
34047,5.5
34049,2.0
34056,6.0
34057,5.0
34059,4.7
34067,7.0
34084,6.0
34127,4.66667
34139,3.1
34144,5.0
34145,3.0
34150,6.92143
34195,6.4
34197,6.21429
34198,7.478260000000001
34200,3.55
34202,5.44444
34205,6.75
34219,5.0
34224,5.933330000000001
34253,7.925
34261,4.625
34288,1.0
34292,5.0
34356,2.0
34358,8.12158
34372,5.0
34385,2.75
34402,7.5
34407,2.0
34416,5.95
34422,5.33333
34423,5.375
34429,4.0
34442,7.0
34467,7.83333
34476,4.0
34480,6.2860000000000005
34488,5.0
34491,3.0
34497,4.22222
34500,3.5
34503,7.0
34505,3.0
34512,6.75
34513,7.555560000000001
34520,6.3125
34529,4.125
34531,6.857139999999999
34536,3.0
34540,6.83333
34541,6.3125
34546,5.5
34553,7.57143
34573,6.0
34584,5.5
34585,4.6
34600,5.7666699999999995
34605,5.0
34608,5.6
34613,4.5
34620,5.0
34621,5.4
34629,2.0
34640,6.35
34642,3.0
34649,4.32222
34663,3.4
34678,3.0
34681,4.0
34682,9.0
34691,4.33333
34693,1.0
34700,5.52778
34701,7.0
34706,7.0
34713,6.66667
34729,4.0
34743,1.0
34744,4.0
34745,4.875
34748,4.0
34762,2.8571400000000002
34764,3.0
34766,5.25
34767,5.0
34769,5.0
34788,6.33333
34790,7.32428
34795,6.2
34803,6.17778
34806,5.75
34807,6.7
34823,5.0
34825,6.5
34827,4.0
34834,3.45455
34842,6.75
34853,7.70085
34862,6.0
34921,3.33333
34929,4.81579
34934,7.5
34942,6.66667
34946,1.0
34958,5.15385
34965,4.80556
34975,4.3
34983,4.5
35009,3.0
35016,8.0
35023,3.0
35028,6.1
35038,5.83333
35048,5.5
35057,8.32714
35060,6.1
35062,4.54545
35066,6.33333
35101,7.0
35117,6.2910900000000005
35120,3.33333
35141,2.0
35163,4.66667
35167,5.0
35175,5.5
35178,3.0
35181,5.0
35191,6.6
35209,5.03846
35222,4.55333
35233,5.0
35246,5.0
35269,4.0
35277,7.3777800000000004
35284,7.48205
35285,6.0
35310,8.075
35311,6.33333
35313,5.0
35325,5.5
35326,2.0
35328,1.0
35349,5.5
35358,5.2
35367,5.2
35376,5.75
35383,5.66667
35393,6.5
35394,2.75
35397,1.0
35408,5.5
35421,4.66667
35431,7.81818
35438,8.5
35440,6.44565
35442,7.30952
35444,3.33333
35467,1.0
35468,3.6875
35469,8.08066
35481,5.125369999999999
35488,7.0
35489,5.875
35494,7.0
35495,5.25
35500,7.49344
35508,7.5
35520,5.0
35522,6.66667
35529,5.0
35541,2.0
35542,4.625
35557,8.03684
35566,6.5
35568,4.0
35569,4.0
35571,6.0
35582,4.0
35585,6.66667
35586,5.0
35602,6.0
35632,4.5
35636,5.5
35647,6.0
35652,4.5
35665,6.0
35669,3.0
35678,8.44444
35721,5.0
35722,5.5
35728,1.0
35743,4.67941
35749,5.18182
35766,4.0
35773,3.5
35780,4.0
35795,4.80714
35798,3.1
35811,8.0
35817,4.5
35821,7.0
35822,6.16667
35825,4.0
35826,4.0
35843,4.5
35851,6.75
35862,8.4
35867,5.75
35875,4.0
35885,5.77778
35886,7.5
35888,4.433330000000001
35894,6.884110000000001
35907,5.24
35912,6.66667
35918,7.52424
35920,6.0
35923,6.975
35932,7.02603
35944,5.91176
35945,5.10714
35947,4.0
35960,6.33333
35961,5.83333
35965,5.0
35979,6.857139999999999
35984,6.33333
35989,3.0
36007,8.0
36011,6.43529
36015,5.0
36017,5.94286
36018,6.076919999999999
36030,7.625
36033,4.0
36038,6.51538
36055,6.40625
36065,7.714289999999999
36072,4.33333
36082,3.0
36084,6.0
36090,3.92308
36098,3.0
36118,2.0
36124,8.0
36125,4.33333
36139,6.58182
36143,6.45714
36144,6.810810000000001
36176,6.53889
36177,4.0
36197,5.0
36199,7.0
36231,4.5
36237,8.33333
36248,6.0
36255,3.21429
36259,6.0
36262,5.5
36275,7.0
36287,6.0
36295,4.0
36297,6.33333
36306,5.46154
36309,7.0
36311,5.33333
36344,5.43846
36351,6.0
36357,4.0
36364,4.0
36384,5.0
36404,5.13846
36408,5.0
36412,5.0
36416,5.0
36420,5.3552599999999995
36421,4.15
36429,3.5
36431,7.2333300000000005
36435,3.0
36443,3.0
36446,6.0
36452,6.33333
36455,6.67857
36474,7.407210000000001
36478,3.5
36490,6.375
36509,3.0
36514,4.5
36527,6.75
36530,4.5
36532,7.8125
36555,4.50833
36563,5.07143
36587,5.0
36590,4.16667
36596,5.66667
36604,7.0
36606,6.2
36610,7.1
36611,4.0
36612,7.0
36621,8.0
36624,6.0
36632,8.0
36648,6.0
36653,6.75
36675,4.4
36685,7.06922
36686,7.24
36695,4.64
36699,6.16667
36710,5.625
36723,3.0
36726,6.72222
36743,4.0
36748,4.0
36750,6.2
36766,6.0
36775,2.0
36779,7.17037
36798,3.0
36808,3.0
36812,3.0
36820,3.0
36824,4.0
36827,3.0
36832,4.33333
36833,3.0
36838,3.0
36847,5.2
36859,6.933330000000001
36861,3.66667
36863,1.0
36872,8.08333
36877,1.0
36886,6.0
36895,6.40741
36896,5.5
36903,4.8
36914,7.5
36917,5.9
36919,5.0
36936,6.25
36955,4.72222
36975,4.0
36976,7.642860000000001
36979,6.475
36990,7.16667
36991,7.461539999999999
36996,4.3125
36998,7.2968399999999995
37009,7.61538
37026,5.5
37027,4.0
37041,8.0
37050,7.5
37053,7.5
37055,7.19583
37058,7.66667
37062,6.3
37070,7.0
37090,4.0
37096,6.0
37099,3.0
37105,8.0
37123,6.0
37125,4.0
37134,5.6
37138,6.0
37146,7.5
37156,4.83333
37169,8.0
37172,3.0
37199,5.25
37218,5.0
37228,4.94444
37232,6.46154
37235,6.16667
37244,7.5
37249,5.5
37265,5.44444
37266,6.11111
37268,2.0
37270,5.53529
37273,5.36923
37284,6.0
37290,6.96
37291,4.33333
37293,6.1
37310,8.0
37313,5.0
37316,5.25
37318,8.0
37321,7.5
37324,5.83333
37341,7.41667
37350,4.75
37361,4.5
37377,3.0
37380,6.0
37383,6.66667
37387,5.5
37394,4.5
37401,7.33333
37410,6.75
37415,4.75
37416,7.807689999999999
37417,3.0
37420,5.5
37423,4.0
37425,4.0
37438,3.0
37444,5.5
37448,4.33333
37449,7.144710000000001
37452,6.0
37459,5.85714
37460,6.0
37461,5.0
37476,5.3125
37477,7.0
37484,7.0
37498,2.0
37516,5.0
37520,8.0
37521,5.5
37532,3.33333
37538,6.42579
37546,4.66667
37560,7.25
37568,2.0
37574,5.0
37584,4.0
37614,4.16667
37616,2.0
37617,4.03846
37630,5.0
37632,7.1625
37636,2.0
37637,2.0
37648,4.44444
37653,3.5
37664,2.16667
37670,7.6
37682,5.0
37692,7.25
37701,3.6
37704,6.0
37725,4.3125
37727,2.97059
37746,6.9
37769,4.0
37772,8.0
37774,4.1875
37807,4.5
37814,5.5
37854,6.0
37863,4.5
37870,7.0
37886,5.16667
37888,8.48896
37901,6.75
37916,8.0
37925,7.25
37942,7.0
37948,7.66667
37950,4.125
37956,5.0
37959,6.0
37961,3.0
37964,3.0
37968,5.0
37972,4.5
37979,6.1
38002,6.0
38003,6.5
38007,5.0
38036,5.4
38047,7.16667
38057,5.5
38060,3.5
38070,3.0
38082,3.88889
38107,9.0
38122,5.0
38124,6.4375
38126,6.0
38127,6.25
38131,5.3913
38132,3.0
38133,6.7
38143,5.5
38145,6.0
38147,6.0
38153,5.0
38155,7.66667
38168,5.94118
38172,5.5
38176,4.5
38182,3.0
38199,6.5
38207,6.433330000000001
38212,3.5
38217,4.33333
38221,4.5
38235,4.7666699999999995
38244,5.5
38245,8.5
38246,8.33333
38252,7.0
38257,7.4391300000000005
38280,6.0
38288,7.125
38304,4.66667
38308,5.0
38310,2.0
38327,4.0
38330,2.0
38336,5.0
38338,5.0
38345,7.46667
38347,5.25
38349,3.5
38357,4.0
38358,5.11333
38375,3.9
38383,3.0
38385,8.375
38391,7.285710000000001
38394,6.5
38396,5.21429
38398,3.0
38410,7.5
38413,5.0
38429,7.0
38431,5.16667
38439,4.5
38446,3.5
38455,5.0
38470,6.8
38472,5.5
38474,4.0
38476,4.0
38482,3.96
38486,7.0
38488,4.5625
38520,5.5
38522,4.25
38537,3.0
38541,5.0
38552,3.0
38566,6.75
38575,6.630560000000001
38578,4.71429
38594,7.725
38605,6.0
38606,7.28
38607,7.65769
38610,6.0
38619,1.0
38639,7.444439999999999
38652,3.75
38684,6.75882
38687,6.0
38689,5.475
38693,5.0
38698,6.0
38707,6.0
38709,4.6
38713,3.0
38714,9.0
38723,5.1630400000000005
38732,6.25
38775,5.27778
38828,4.21429
38833,7.29167
38837,6.0
38842,4.0
38859,4.5
38863,5.0
38885,5.75
38888,7.0
38889,5.923080000000001
38892,4.0
38895,4.5
38896,1.0
38901,3.0
38902,4.5
38903,5.5
38909,2.0
38938,8.0
38940,6.0
38942,7.25
38953,4.33333
38957,4.33333
38969,4.75
38972,5.8
38985,4.66667
39001,6.7
39005,6.91667
39009,7.75
39013,6.44444
39015,7.0
39016,7.3
39047,8.0
39060,8.5
39080,8.0
39086,5.5
39104,3.0
39114,3.0
39119,8.0
39131,6.0
39137,6.0
39152,6.0
39176,9.0
39206,3.0
39227,5.4
39260,6.0
39274,5.91667
39330,3.87647
39341,5.84722
39360,5.7381
39361,7.0
39375,8.1
39377,3.0
39378,7.33333
39387,4.0
39388,1.0
39408,6.85
39419,7.5
39425,6.33333
39428,4.07143
39433,6.36471
39442,4.5
39445,7.7666699999999995
39449,1.0
39457,2.3
39460,6.592860000000001
39478,2.125
39483,8.0
39486,6.77778
39498,5.46
39500,6.5
39542,4.0
39573,4.53333
39575,7.18182
39593,6.375
39605,7.0
39611,6.5
39612,5.125
39613,6.5
39633,7.0
39636,6.0
39675,6.75
39684,6.29091
39687,3.0
39698,6.21429
39703,6.0
39705,7.0
39726,4.8
39748,3.5285699999999998
39757,6.08
39763,4.5
39771,8.75
39785,3.6
39787,4.0
39789,5.81818
39791,7.08333
39793,6.911760000000001
39825,4.25
39830,7.0
39849,7.5
39853,5.0
39855,6.0
39871,4.7
39874,4.6
39880,9.0
39899,5.83333
39900,5.0
39901,7.0
39909,3.66667
39948,5.5
39959,6.0
39968,7.0
39969,4.4
39975,6.7666699999999995
39978,7.0
39980,6.0
39981,5.5
39992,7.0
39998,6.0
40015,5.0
40022,6.69035
40024,4.125
40030,4.66667
40044,6.6
40049,4.0
40063,7.0
40064,4.0
40097,5.76042
40104,4.625
40124,7.5
40144,7.863639999999999
40172,3.375
40179,4.452380000000001
40185,5.77778
40213,4.5
40225,5.5
40226,8.0
40228,5.0
40243,6.16667
40257,5.0
40263,5.0
40265,6.42857
40288,7.82857
40301,6.0
40302,6.33333
40303,7.5
40305,6.0
40337,3.5
40348,5.66667
40354,6.0
40364,6.0
40372,4.66667
40380,7.0
40381,6.91667
40385,3.5
40389,4.0
40393,4.1
40394,5.66667
40396,2.0
40403,4.75
40407,3.0
40414,6.11739
40438,3.0
40452,7.0
40463,6.25
40472,6.95455
40473,5.0
40475,7.48889
40486,7.0
40493,5.25
40515,4.66667
40521,8.14
40522,6.0
40523,4.25
40536,6.0
40543,6.0
40544,3.5
40548,3.0
40550,5.0
40570,7.0
40576,5.83333
40579,7.5
40582,6.21429
40585,6.66667
40590,4.66667
40606,6.5
40610,7.192310000000001
40612,7.875
40617,3.88889
40619,6.83333
40633,6.0
40638,8.25
40647,5.0
40649,7.33333
40654,5.2
40655,4.35
40662,7.6
40668,6.0
40711,5.0
40733,5.0
40736,4.6
40738,5.0
40748,5.71429
40753,6.33333
40754,6.68462
40755,5.16571
40769,6.0
40771,3.0
40773,7.5
40797,5.8
40825,5.9
40841,2.0
40855,8.33333
40890,2.0
40894,4.0
40898,7.5
40909,6.0
40953,3.0
40996,3.0
40999,7.0
41024,3.0
41029,7.7964899999999995
41038,6.636360000000001
41042,7.5
41044,7.111110000000001
41055,5.0
41070,3.0
41076,1.0
41090,7.25
41096,2.66667
41107,6.0
41112,5.87955
41123,7.01852
41127,7.4
41132,5.0
41136,6.33333
41140,6.5
41141,6.0
41145,7.66667
41169,6.0
41172,8.0
41177,7.0
41178,3.5
41183,7.98982
41184,7.0
41199,8.15
41207,5.0
41213,7.4
41214,6.25
41221,6.55
41222,6.69035
41231,6.0
41239,7.453119999999999
41257,8.0413
41267,2.8325
41274,7.61538
41280,5.66667
41286,5.46429
41292,7.45
41298,3.0
41301,5.0
41302,5.0
41314,4.0
41316,2.0
41323,4.66667
41330,6.0
41332,8.33333
41336,4.975
41339,6.0
41341,5.5
41342,6.0
41349,5.5
41350,6.75
41353,5.5
41356,5.25
41368,5.5
41370,5.5
41371,7.0
41375,5.5
41376,5.5
41385,6.0
41393,5.5
41396,5.5
41401,8.25
41403,7.16352
41413,4.91538
41417,8.0
41424,3.0
41437,6.45
41455,6.5
41458,6.5
41469,7.5
41477,6.13887
41498,6.11111
41503,7.61667
41506,7.6
41508,1.0
41511,7.33075
41513,5.43462
41514,5.875
41519,7.0
41532,6.0
41541,6.0
41547,6.73889
41550,5.0
41551,5.5
41560,5.91626
41567,5.0
41576,6.0
41577,7.0
41585,4.29167
41594,6.5
41596,6.97347
41600,4.55556
41602,7.5
41603,5.175
41607,5.01429
41632,8.0
41633,7.92857
41641,5.5
41642,5.5
41651,5.0
41654,5.64286
41656,5.5
41661,5.16667
41671,6.0
41676,7.444439999999999
41680,6.71875
41681,7.0
41689,8.0
41697,4.475
41698,7.915789999999999
41699,5.5
41707,4.0
41712,4.66667
41720,7.0
41723,8.0
41727,4.830769999999999
41744,6.4137900000000005
41745,6.7344800000000005
41746,5.5585
41760,6.65304
41768,1.0
41771,6.1
41774,6.8
41804,7.0
41811,5.6
41812,5.5
41816,7.375
41817,1.5
41818,7.053210000000001
41829,6.0
41833,5.5
41840,5.0
41842,4.5
41843,5.7
41849,5.61111
41852,4.34167
41857,6.02632
41859,5.5
41862,5.0
41880,5.84483
41881,3.5
41884,5.0
41887,3.0
41889,6.956180000000001
41908,3.66667
41912,5.16667
41917,6.79047
41920,8.125
41927,7.55024
41930,5.6
41932,5.0
41937,7.6
41940,4.0
41942,5.7
41944,5.75
41946,7.33333
41950,8.0
41957,6.5
41963,6.859039999999999
41971,4.25
41974,5.66667
41978,4.66667
41990,4.609380000000001
41995,5.40385
41996,6.58333
42006,6.75
42009,3.0
42015,3.66667
42016,7.0
42034,9.0
42040,6.433330000000001
42049,6.75
42061,6.0
42067,4.0
42074,5.5
42075,3.0
42078,9.0
42079,9.25
42086,3.0
42092,6.0
42098,7.1875
42106,6.10714
42109,7.0
42111,6.28571
42112,6.14286
42113,6.4137900000000005
42114,6.56522
42130,6.0
42134,4.0
42139,6.05714
42145,6.0
42156,6.0
42159,6.0
42163,7.6
42169,5.0
42173,5.5
42174,8.83333
42175,3.625
42181,4.0
42187,2.0
42190,2.0
42191,3.0
42199,3.0
42206,6.25
42210,6.8713
42212,6.0
42224,8.0
42235,1.0
42261,8.25
42263,8.9
42265,7.5
42281,6.025
42284,7.5
42287,6.5
42298,7.75
42313,5.5
42327,6.78804
42332,5.0
42341,5.11111
42349,4.066669999999999
42351,7.5
42352,8.375
